2026-03-28 00:09:01 | INFO     | src.agent.agent_integration | AgentScope框架加载成功
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | Skill管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.agent_integration | ==================================================
2026-03-28 01:01:10 | INFO     | src.agent.agent_integration | AgentIntegration 开始初始化
2026-03-28 01:01:10 | INFO     | src.agent.agent_integration | AgentScope可用: True
2026-03-28 01:01:10 | INFO     | src.agent.agent_integration | 使用内存模式存储会话历史
2026-03-28 01:01:10 | INFO     | src.agent.agent_integration | AgentIntegration 初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.agent_integration | ==================================================
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | Skill管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 添加Skill: test_skill
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | Skill管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 添加Skill: test_skill
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | Skill管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 添加Skill: to_delete
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 删除Skill: to_delete
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | Skill管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 添加Skill: test_skill
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 禁用Skill: test_skill
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 启用Skill: test_skill
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | Skill管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 添加Skill: enabled_skill
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 添加Skill: disabled_skill
2026-03-28 01:01:10 | INFO     | src.agent.skill_manager | 禁用Skill: disabled_skill
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 添加stdio MCP服务器: test_stdio
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 添加http MCP服务器: test_http
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 添加http MCP服务器: to_delete
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 删除MCP服务器: to_delete
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 添加http MCP服务器: test_server
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 禁用MCP服务器: test_server
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 启用MCP服务器: test_server
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 添加stdio MCP服务器: test_stdio
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | MCP服务管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.mcp_server_manager | 添加http MCP服务器: test_http
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | API密钥管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | 存储新API密钥: test_provider/default
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | API密钥管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | 存储新API密钥: test_provider/default
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | 已删除API密钥: test_provider/default
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | API密钥管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | 存储新API密钥: provider1/default
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | 存储新API密钥: provider2/default
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: :memory:
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | API密钥管理器初始化完成
2026-03-28 01:01:10 | INFO     | src.agent.api_key_manager | 存储新API密钥: test_provider/default
2026-03-28 01:01:10 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_initialize0/data/app.db
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_initialize0/data/app.db
2026-03-28 01:01:10 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_initialize0/data/app.db
2026-03-28 01:01:10 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:10 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:10 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:10 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_initialize0/data/app.db
2026-03-28 01:01:10 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:10 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:10 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_initialize_twice_raises_e0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_initialize_twice_raises_e0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_initialize_twice_raises_e0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_initialize_twice_raises_e0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_event_bus_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_event_bus_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_event_bus_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_event_bus_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_permission_manager_proper0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_permission_manager_proper0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_permission_manager_proper0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_permission_manager_proper0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_plugin_manager_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_plugin_manager_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_plugin_manager_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_plugin_manager_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_database_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_database_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_database_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_database_property0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_shutdown0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_shutdown0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_shutdown_clears_event_bus0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_data_directory_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_data_directory_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_data_directory_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_data_directory_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_database_file_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_database_file_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_database_file_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_database_file_created0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_init_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_init_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_init_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_init_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_init_context_twice_raises0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_init_context_twice_raises0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_init_context_twice_raises0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_init_context_twice_raises0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_get_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_get_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_get_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_get_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始初始化 AppContext...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/pytest-of-jdy/pytest-54/test_shutdown_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | 数据库初始化完成: /tmp/pytest-of-jdy/pytest-54/test_shutdown_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 初始化完成
2026-03-28 01:01:11 | INFO     | src.core.app_context | 开始关闭 AppContext...
2026-03-28 01:01:11 | INFO     | src.core.plugin_manager | 所有插件已卸载
2026-03-28 01:01:11 | INFO     | src.core.event_bus | 已清除所有事件订阅
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/pytest-of-jdy/pytest-54/test_shutdown_context0/data/app.db
2026-03-28 01:01:11 | INFO     | src.core.app_context | AppContext 关闭完成
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmpf1nsciqw/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmpf1nsciqw/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 667960ac...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmpf1nsciqw/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmpi_7o46nm/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmpi_7o46nm/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 3e2d2085...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmpi_7o46nm/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmpdp6z7s2w/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmpdp6z7s2w/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 5f3ce863...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmpdp6z7s2w/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmp2gk7grvo/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmp2gk7grvo/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 89b5bcbf...
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 0b59e0f9...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmp2gk7grvo/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmp16sam2or/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmp16sam2or/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: ef59596f...
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 28f6297c...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmp16sam2or/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmpsrs9jsf4/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmpsrs9jsf4/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: e3715b73...
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 删除会话: e3715b73...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmpsrs9jsf4/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmp2079c3yb/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmp2079c3yb/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: 2ddcf083...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmp2079c3yb/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmpu5mzvkx1/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmpu5mzvkx1/test.db
2026-03-28 01:01:11 | INFO     | src.storage.repositories | 创建会话: d12943f6...
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库连接已关闭: /tmp/tmpu5mzvkx1/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库引擎创建: /tmp/tmp4dpjp29c/test.db
2026-03-28 01:01:11 | INFO     | src.storage.database | 数据库表创建完成: /tmp/tmp4dpjp29c/test.db
